"","Time","Well","OD600","Colony","Dose"
"527",420,"V7",0.55475,"A","WT10kGy"
"528",435,"V7",0.598583333333333,"A","WT10kGy"
"529",450,"V7",0.641833333333333,"A","WT10kGy"
"530",465,"V7",0.688666666666667,"A","WT10kGy"
"531",480,"V7",0.724416666666667,"A","WT10kGy"
"532",495,"V7",0.768416666666667,"A","WT10kGy"
"533",510,"V7",0.80025,"A","WT10kGy"
"534",525,"V7",0.843333333333333,"A","WT10kGy"
"535",540,"V7",0.868583333333333,"A","WT10kGy"
"536",555,"V7",0.901333333333333,"A","WT10kGy"
"537",570,"V7",0.93,"A","WT10kGy"
"538",585,"V7",0.958583333333333,"A","WT10kGy"
"539",600,"V7",0.987833333333333,"A","WT10kGy"
"540",615,"V7",1.00691666666667,"A","WT10kGy"
"541",630,"V7",1.03216666666667,"A","WT10kGy"
"542",645,"V7",1.05475,"A","WT10kGy"
"543",660,"V7",1.07133333333333,"A","WT10kGy"
"544",675,"V7",1.094,"A","WT10kGy"
"545",690,"V7",1.10125,"A","WT10kGy"
"546",705,"V7",1.12508333333333,"A","WT10kGy"
"547",720,"V7",1.13283333333333,"A","WT10kGy"
"548",735,"V7",1.13366666666667,"A","WT10kGy"
"549",750,"V7",1.13333333333333,"A","WT10kGy"
"550",765,"V7",1.14125,"A","WT10kGy"
"551",780,"V7",1.15975,"A","WT10kGy"
"552",795,"V7",1.15875,"A","WT10kGy"
"553",810,"V7",1.15158333333333,"A","WT10kGy"
"554",825,"V7",1.14791666666667,"A","WT10kGy"
"555",840,"V7",1.15541666666667,"A","WT10kGy"
"556",855,"V7",1.14975,"A","WT10kGy"
"557",870,"V7",1.13958333333333,"A","WT10kGy"
"558",885,"V7",1.12883333333333,"A","WT10kGy"
"559",900,"V7",1.1495,"A","WT10kGy"
"560",915,"V7",1.15891666666667,"A","WT10kGy"
"561",930,"V7",1.14658333333333,"A","WT10kGy"
"562",945,"V7",1.1525,"A","WT10kGy"
"563",960,"V7",1.16391666666667,"A","WT10kGy"
"564",975,"V7",1.16916666666667,"A","WT10kGy"
"565",990,"V7",1.16791666666667,"A","WT10kGy"
"566",1005,"V7",1.17558333333333,"A","WT10kGy"
"567",1020,"V7",1.15733333333333,"A","WT10kGy"
"568",1035,"V7",1.15608333333333,"A","WT10kGy"
"569",1050,"V7",1.16333333333333,"A","WT10kGy"
"570",1065,"V7",1.16466666666667,"A","WT10kGy"
"571",1080,"V7",1.1525,"A","WT10kGy"
"572",1095,"V7",1.15325,"A","WT10kGy"
"573",1110,"V7",1.15566666666667,"A","WT10kGy"
"574",1125,"V7",1.13941666666667,"A","WT10kGy"
"575",1140,"V7",1.14366666666667,"A","WT10kGy"
"576",1155,"V7",1.16183333333333,"A","WT10kGy"
"577",1170,"V7",1.17283333333333,"A","WT10kGy"
"578",1185,"V7",1.17566666666667,"A","WT10kGy"
"579",1200,"V7",1.1755,"A","WT10kGy"
"580",1215,"V7",1.15775,"A","WT10kGy"
"581",1230,"V7",1.1475,"A","WT10kGy"
"582",0,"V8",0.0295833333333333,"B","WT10kGy"
"583",15,"V8",0.0325833333333333,"B","WT10kGy"
"584",30,"V8",0.0315,"B","WT10kGy"
"585",45,"V8",0.0345,"B","WT10kGy"
"586",60,"V8",0.0446666666666667,"B","WT10kGy"
"587",75,"V8",0.0485833333333334,"B","WT10kGy"
"588",90,"V8",0.0471666666666667,"B","WT10kGy"
"589",105,"V8",0.0635833333333333,"B","WT10kGy"
"590",120,"V8",0.0619166666666667,"B","WT10kGy"
"591",135,"V8",0.0675833333333333,"B","WT10kGy"
"592",150,"V8",0.0751666666666667,"B","WT10kGy"
"593",165,"V8",0.0870833333333333,"B","WT10kGy"
"594",180,"V8",0.0954166666666667,"B","WT10kGy"
"595",195,"V8",0.107916666666667,"B","WT10kGy"
"596",210,"V8",0.122166666666667,"B","WT10kGy"
"597",225,"V8",0.137916666666667,"B","WT10kGy"
"598",240,"V8",0.152916666666667,"B","WT10kGy"
"599",255,"V8",0.171333333333333,"B","WT10kGy"
"600",270,"V8",0.190416666666667,"B","WT10kGy"
"601",285,"V8",0.212,"B","WT10kGy"
"602",300,"V8",0.235833333333333,"B","WT10kGy"
"603",315,"V8",0.26075,"B","WT10kGy"
"604",330,"V8",0.286,"B","WT10kGy"
"605",345,"V8",0.31675,"B","WT10kGy"
"606",360,"V8",0.349083333333333,"B","WT10kGy"
"607",375,"V8",0.379666666666667,"B","WT10kGy"
"608",390,"V8",0.41075,"B","WT10kGy"
"609",405,"V8",0.449083333333333,"B","WT10kGy"
"610",420,"V8",0.48275,"B","WT10kGy"
"611",435,"V8",0.52025,"B","WT10kGy"
"612",450,"V8",0.561833333333333,"B","WT10kGy"
"613",465,"V8",0.608333333333333,"B","WT10kGy"
"614",480,"V8",0.644416666666667,"B","WT10kGy"
"615",495,"V8",0.68775,"B","WT10kGy"
"616",510,"V8",0.720583333333333,"B","WT10kGy"
"617",525,"V8",0.758,"B","WT10kGy"
"618",540,"V8",0.782916666666667,"B","WT10kGy"
"619",555,"V8",0.817333333333333,"B","WT10kGy"
"620",570,"V8",0.847666666666667,"B","WT10kGy"
"621",585,"V8",0.886583333333333,"B","WT10kGy"
"622",600,"V8",0.913166666666667,"B","WT10kGy"
"623",615,"V8",0.937583333333333,"B","WT10kGy"
"624",630,"V8",0.9625,"B","WT10kGy"
"625",645,"V8",0.99075,"B","WT10kGy"
"626",660,"V8",1.01333333333333,"B","WT10kGy"
"627",675,"V8",1.03366666666667,"B","WT10kGy"
"628",690,"V8",1.04725,"B","WT10kGy"
"629",705,"V8",1.07441666666667,"B","WT10kGy"
"630",720,"V8",1.0865,"B","WT10kGy"
"631",735,"V8",1.09933333333333,"B","WT10kGy"
"632",750,"V8",1.11666666666667,"B","WT10kGy"
"633",765,"V8",1.12125,"B","WT10kGy"
"634",780,"V8",1.14308333333333,"B","WT10kGy"
"635",795,"V8",1.15741666666667,"B","WT10kGy"
"636",810,"V8",1.15991666666667,"B","WT10kGy"
"637",825,"V8",1.16225,"B","WT10kGy"
"638",840,"V8",1.16708333333333,"B","WT10kGy"
"639",855,"V8",1.17975,"B","WT10kGy"
"640",870,"V8",1.17625,"B","WT10kGy"
"641",885,"V8",1.1755,"B","WT10kGy"
"642",900,"V8",1.18316666666667,"B","WT10kGy"
"643",915,"V8",1.20525,"B","WT10kGy"
"644",930,"V8",1.20158333333333,"B","WT10kGy"
"645",945,"V8",1.21383333333333,"B","WT10kGy"
"646",960,"V8",1.21191666666667,"B","WT10kGy"
"647",975,"V8",1.23416666666667,"B","WT10kGy"
"648",990,"V8",1.24858333333333,"B","WT10kGy"
"649",1005,"V8",1.24725,"B","WT10kGy"
"650",1020,"V8",1.24566666666667,"B","WT10kGy"
"651",1035,"V8",1.25008333333333,"B","WT10kGy"
"652",1050,"V8",1.26766666666667,"B","WT10kGy"
"653",1065,"V8",1.264,"B","WT10kGy"
"654",1080,"V8",1.26716666666667,"B","WT10kGy"
"655",1095,"V8",1.27925,"B","WT10kGy"
"656",1110,"V8",1.27666666666667,"B","WT10kGy"
"657",1125,"V8",1.26908333333333,"B","WT10kGy"
"658",1140,"V8",1.28066666666667,"B","WT10kGy"
"659",1155,"V8",1.27883333333333,"B","WT10kGy"
"660",1170,"V8",1.2865,"B","WT10kGy"
"661",1185,"V8",1.30166666666667,"B","WT10kGy"
"662",1200,"V8",1.3265,"B","WT10kGy"
"663",1215,"V8",1.31575,"B","WT10kGy"
"664",1230,"V8",1.31083333333333,"B","WT10kGy"
"665",0,"V9",0.0295833333333333,"C","WT10kGy"
"666",15,"V9",0.03525,"C","WT10kGy"
"667",30,"V9",0.0358333333333333,"C","WT10kGy"
"668",45,"V9",0.0425,"C","WT10kGy"
"669",60,"V9",0.0506666666666667,"C","WT10kGy"
"670",75,"V9",0.0539166666666667,"C","WT10kGy"
"671",90,"V9",0.0518333333333333,"C","WT10kGy"
"672",105,"V9",0.0669166666666667,"C","WT10kGy"
"673",120,"V9",0.06925,"C","WT10kGy"
"674",135,"V9",0.0729166666666667,"C","WT10kGy"
"675",150,"V9",0.0841666666666667,"C","WT10kGy"
"676",165,"V9",0.0960833333333333,"C","WT10kGy"
"677",180,"V9",0.10975,"C","WT10kGy"
"678",195,"V9",0.117916666666667,"C","WT10kGy"
"679",210,"V9",0.1325,"C","WT10kGy"
"680",225,"V9",0.14825,"C","WT10kGy"
"681",240,"V9",0.162583333333333,"C","WT10kGy"
"682",255,"V9",0.182,"C","WT10kGy"
"683",270,"V9",0.200083333333333,"C","WT10kGy"
"684",285,"V9",0.222666666666667,"C","WT10kGy"
"685",300,"V9",0.2485,"C","WT10kGy"
"686",315,"V9",0.266416666666667,"C","WT10kGy"
"687",330,"V9",0.297666666666667,"C","WT10kGy"
"688",345,"V9",0.32475,"C","WT10kGy"
"689",360,"V9",0.358416666666667,"C","WT10kGy"
"690",375,"V9",0.387666666666667,"C","WT10kGy"
"691",390,"V9",0.41975,"C","WT10kGy"
"692",405,"V9",0.453083333333333,"C","WT10kGy"
"693",420,"V9",0.487416666666667,"C","WT10kGy"
"694",435,"V9",0.523916666666667,"C","WT10kGy"
"695",450,"V9",0.561833333333333,"C","WT10kGy"
"696",465,"V9",0.608333333333333,"C","WT10kGy"
"697",480,"V9",0.64275,"C","WT10kGy"
"698",495,"V9",0.687083333333333,"C","WT10kGy"
"699",510,"V9",0.727583333333333,"C","WT10kGy"
"700",525,"V9",0.758666666666667,"C","WT10kGy"
"701",540,"V9",0.78825,"C","WT10kGy"
"702",555,"V9",0.822666666666667,"C","WT10kGy"
"703",570,"V9",0.854,"C","WT10kGy"
"704",585,"V9",0.88925,"C","WT10kGy"
"705",600,"V9",0.9175,"C","WT10kGy"
"706",615,"V9",0.942916666666667,"C","WT10kGy"
"707",630,"V9",0.969166666666667,"C","WT10kGy"
"708",645,"V9",0.999416666666667,"C","WT10kGy"
"709",660,"V9",1.02466666666667,"C","WT10kGy"
"710",675,"V9",1.04633333333333,"C","WT10kGy"
"711",690,"V9",1.06025,"C","WT10kGy"
"712",705,"V9",1.09041666666667,"C","WT10kGy"
"713",720,"V9",1.10616666666667,"C","WT10kGy"
"714",735,"V9",1.12333333333333,"C","WT10kGy"
"715",750,"V9",1.14666666666667,"C","WT10kGy"
"716",765,"V9",1.15658333333333,"C","WT10kGy"
"717",780,"V9",1.17541666666667,"C","WT10kGy"
"718",795,"V9",1.19141666666667,"C","WT10kGy"
"719",810,"V9",1.20191666666667,"C","WT10kGy"
"720",825,"V9",1.21225,"C","WT10kGy"
"721",840,"V9",1.21975,"C","WT10kGy"
"722",855,"V9",1.23541666666667,"C","WT10kGy"
"723",870,"V9",1.24458333333333,"C","WT10kGy"
"724",885,"V9",1.24816666666667,"C","WT10kGy"
"725",900,"V9",1.25483333333333,"C","WT10kGy"
"726",915,"V9",1.27825,"C","WT10kGy"
"727",930,"V9",1.28391666666667,"C","WT10kGy"
"728",945,"V9",1.30116666666667,"C","WT10kGy"
"729",960,"V9",1.29491666666667,"C","WT10kGy"
"730",975,"V9",1.3125,"C","WT10kGy"
"731",990,"V9",1.33525,"C","WT10kGy"
"732",1005,"V9",1.33925,"C","WT10kGy"
"733",1020,"V9",1.339,"C","WT10kGy"
"734",1035,"V9",1.34608333333333,"C","WT10kGy"
"735",1050,"V9",1.366,"C","WT10kGy"
"736",1065,"V9",1.366,"C","WT10kGy"
"737",1080,"V9",1.36883333333333,"C","WT10kGy"
"738",1095,"V9",1.38291666666667,"C","WT10kGy"
"739",1110,"V9",1.38066666666667,"C","WT10kGy"
"740",1125,"V9",1.38141666666667,"C","WT10kGy"
"741",1140,"V9",1.39233333333333,"C","WT10kGy"
"742",1155,"V9",1.3875,"C","WT10kGy"
"743",1170,"V9",1.38683333333333,"C","WT10kGy"
"744",1185,"V9",1.39866666666667,"C","WT10kGy"
"745",1200,"V9",1.41183333333333,"C","WT10kGy"
"746",1215,"V9",1.41275,"C","WT10kGy"
"747",1230,"V9",1.41383333333333,"C","WT10kGy"
"748",0,"V10",0.03025,"E","WT10kGy"
"749",15,"V10",0.0285833333333333,"E","WT10kGy"
"750",30,"V10",0.0285,"E","WT10kGy"
"751",45,"V10",0.0271666666666667,"E","WT10kGy"
"752",60,"V10",0.041,"E","WT10kGy"
"753",75,"V10",0.0339166666666667,"E","WT10kGy"
"754",90,"V10",0.0385,"E","WT10kGy"
"755",105,"V10",0.0469166666666667,"E","WT10kGy"
"756",120,"V10",0.04525,"E","WT10kGy"
"757",135,"V10",0.04125,"E","WT10kGy"
"758",150,"V10",0.0431666666666667,"E","WT10kGy"
"759",165,"V10",0.0504166666666667,"E","WT10kGy"
"760",180,"V10",0.0434166666666667,"E","WT10kGy"
"761",195,"V10",0.04825,"E","WT10kGy"
"762",210,"V10",0.0511666666666667,"E","WT10kGy"
"763",225,"V10",0.0559166666666667,"E","WT10kGy"
"764",240,"V10",0.05325,"E","WT10kGy"
"765",255,"V10",0.053,"E","WT10kGy"
"766",270,"V10",0.0550833333333333,"E","WT10kGy"
"767",285,"V10",0.0556666666666667,"E","WT10kGy"
"768",300,"V10",0.0648333333333333,"E","WT10kGy"
"769",315,"V10",0.05775,"E","WT10kGy"
"770",330,"V10",0.0616666666666667,"E","WT10kGy"
"771",345,"V10",0.0624166666666667,"E","WT10kGy"
"772",360,"V10",0.0660833333333333,"E","WT10kGy"
"773",375,"V10",0.0703333333333333,"E","WT10kGy"
"774",390,"V10",0.0644166666666667,"E","WT10kGy"
"775",405,"V10",0.07075,"E","WT10kGy"
"776",420,"V10",0.0694166666666667,"E","WT10kGy"
"777",435,"V10",0.07325,"E","WT10kGy"
"778",450,"V10",0.0741666666666667,"E","WT10kGy"
"779",465,"V10",0.0803333333333333,"E","WT10kGy"
"780",480,"V10",0.0784166666666667,"E","WT10kGy"
"781",495,"V10",0.08475,"E","WT10kGy"
"782",510,"V10",0.08425,"E","WT10kGy"
"783",525,"V10",0.0913333333333333,"E","WT10kGy"
"784",540,"V10",0.0875833333333333,"E","WT10kGy"
"785",555,"V10",0.0946666666666667,"E","WT10kGy"
"786",570,"V10",0.0976666666666667,"E","WT10kGy"
"787",585,"V10",0.0995833333333333,"E","WT10kGy"
"788",600,"V10",0.108833333333333,"E","WT10kGy"
"789",615,"V10",0.103916666666667,"E","WT10kGy"
"790",630,"V10",0.1075,"E","WT10kGy"
"791",645,"V10",0.11175,"E","WT10kGy"
"792",660,"V10",0.11,"E","WT10kGy"
"793",675,"V10",0.117333333333333,"E","WT10kGy"
"794",690,"V10",0.11525,"E","WT10kGy"
"795",705,"V10",0.12475,"E","WT10kGy"
"796",720,"V10",0.123833333333333,"E","WT10kGy"
"797",735,"V10",0.126,"E","WT10kGy"
"798",750,"V10",0.130666666666667,"E","WT10kGy"
"799",765,"V10",0.132583333333333,"E","WT10kGy"
"800",780,"V10",0.131416666666667,"E","WT10kGy"
"801",795,"V10",0.132083333333333,"E","WT10kGy"
"802",810,"V10",0.13425,"E","WT10kGy"
"803",825,"V10",0.14125,"E","WT10kGy"
"804",840,"V10",0.14175,"E","WT10kGy"
"805",855,"V10",0.14175,"E","WT10kGy"
"806",870,"V10",0.139916666666667,"E","WT10kGy"
"807",885,"V10",0.1405,"E","WT10kGy"
"808",900,"V10",0.1465,"E","WT10kGy"
"809",915,"V10",0.14925,"E","WT10kGy"
"810",930,"V10",0.144583333333333,"E","WT10kGy"
"811",945,"V10",0.148833333333333,"E","WT10kGy"
"812",960,"V10",0.14925,"E","WT10kGy"
"813",975,"V10",0.147833333333333,"E","WT10kGy"
"814",990,"V10",0.151916666666667,"E","WT10kGy"
"815",1005,"V10",0.15425,"E","WT10kGy"
"816",1020,"V10",0.152333333333333,"E","WT10kGy"
"817",1035,"V10",0.15575,"E","WT10kGy"
"818",1050,"V10",0.158333333333333,"E","WT10kGy"
"819",1065,"V10",0.165666666666667,"E","WT10kGy"
"820",1080,"V10",0.1575,"E","WT10kGy"
"821",1095,"V10",0.16125,"E","WT10kGy"
"822",1110,"V10",0.165666666666667,"E","WT10kGy"
"823",1125,"V10",0.16875,"E","WT10kGy"
"824",1140,"V10",0.171,"E","WT10kGy"
"825",1155,"V10",0.173166666666667,"E","WT10kGy"
"826",1170,"V10",0.175833333333333,"E","WT10kGy"
"827",1185,"V10",0.180666666666667,"E","WT10kGy"
"828",1200,"V10",0.181833333333333,"E","WT10kGy"
"829",1215,"V10",0.18575,"E","WT10kGy"
"830",1230,"V10",0.190833333333333,"E","WT10kGy"
"831",0,"V11",0.0279166666666667,"F","WT10kGy"
"832",15,"V11",0.0309166666666667,"F","WT10kGy"
"833",30,"V11",0.0318333333333333,"F","WT10kGy"
"834",45,"V11",0.0335,"F","WT10kGy"
"835",60,"V11",0.046,"F","WT10kGy"
"836",75,"V11",0.0485833333333334,"F","WT10kGy"
"837",90,"V11",0.0508333333333333,"F","WT10kGy"
"838",105,"V11",0.05725,"F","WT10kGy"
"839",120,"V11",0.0675833333333333,"F","WT10kGy"
"840",135,"V11",0.0695833333333333,"F","WT10kGy"
"841",150,"V11",0.0801666666666667,"F","WT10kGy"
"842",165,"V11",0.09275,"F","WT10kGy"
"843",180,"V11",0.0994166666666667,"F","WT10kGy"
"844",195,"V11",0.113583333333333,"F","WT10kGy"
"845",210,"V11",0.130166666666667,"F","WT10kGy"
"846",225,"V11",0.146583333333333,"F","WT10kGy"
"847",240,"V11",0.15925,"F","WT10kGy"
"848",255,"V11",0.179,"F","WT10kGy"
"849",270,"V11",0.198416666666667,"F","WT10kGy"
"850",285,"V11",0.220666666666667,"F","WT10kGy"
"851",300,"V11",0.245833333333333,"F","WT10kGy"
"852",315,"V11",0.270416666666667,"F","WT10kGy"
"853",330,"V11",0.298333333333333,"F","WT10kGy"
"854",345,"V11",0.32775,"F","WT10kGy"
"855",360,"V11",0.36175,"F","WT10kGy"
"856",375,"V11",0.397666666666667,"F","WT10kGy"
"857",390,"V11",0.427416666666667,"F","WT10kGy"
"858",405,"V11",0.468416666666667,"F","WT10kGy"
"859",420,"V11",0.50375,"F","WT10kGy"
"860",435,"V11",0.549583333333333,"F","WT10kGy"
"861",450,"V11",0.585833333333333,"F","WT10kGy"
"862",465,"V11",0.634333333333333,"F","WT10kGy"
"863",480,"V11",0.673083333333333,"F","WT10kGy"
"864",495,"V11",0.720416666666667,"F","WT10kGy"
"865",510,"V11",0.74725,"F","WT10kGy"
"866",525,"V11",0.785666666666667,"F","WT10kGy"
"867",540,"V11",0.81625,"F","WT10kGy"
"868",555,"V11",0.848,"F","WT10kGy"
"869",570,"V11",0.881,"F","WT10kGy"
"870",585,"V11",0.913583333333333,"F","WT10kGy"
"871",600,"V11",0.946166666666667,"F","WT10kGy"
"872",615,"V11",0.968916666666667,"F","WT10kGy"
"873",630,"V11",0.999833333333333,"F","WT10kGy"
"874",645,"V11",1.02375,"F","WT10kGy"
"875",660,"V11",1.04333333333333,"F","WT10kGy"
"876",675,"V11",1.07033333333333,"F","WT10kGy"
"877",690,"V11",1.08658333333333,"F","WT10kGy"
"878",705,"V11",1.10708333333333,"F","WT10kGy"
"879",720,"V11",1.12483333333333,"F","WT10kGy"
"880",735,"V11",1.136,"F","WT10kGy"
"881",750,"V11",1.13933333333333,"F","WT10kGy"
"882",765,"V11",1.15791666666667,"F","WT10kGy"
"883",780,"V11",1.16908333333333,"F","WT10kGy"
"884",795,"V11",1.18041666666667,"F","WT10kGy"
"885",810,"V11",1.17958333333333,"F","WT10kGy"
"886",825,"V11",1.17791666666667,"F","WT10kGy"
"887",840,"V11",1.18675,"F","WT10kGy"
"888",855,"V11",1.19241666666667,"F","WT10kGy"
"889",870,"V11",1.18491666666667,"F","WT10kGy"
"890",885,"V11",1.18216666666667,"F","WT10kGy"
"891",900,"V11",1.20183333333333,"F","WT10kGy"
"892",915,"V11",1.21225,"F","WT10kGy"
"893",930,"V11",1.21125,"F","WT10kGy"
"894",945,"V11",1.22016666666667,"F","WT10kGy"
"895",960,"V11",1.22958333333333,"F","WT10kGy"
"896",975,"V11",1.2265,"F","WT10kGy"
"897",990,"V11",1.22558333333333,"F","WT10kGy"
"898",1005,"V11",1.23925,"F","WT10kGy"
"899",1020,"V11",1.24,"F","WT10kGy"
"900",1035,"V11",1.24008333333333,"F","WT10kGy"
"901",1050,"V11",1.24466666666667,"F","WT10kGy"
"902",1065,"V11",1.246,"F","WT10kGy"
"903",1080,"V11",1.2475,"F","WT10kGy"
"904",1095,"V11",1.24358333333333,"F","WT10kGy"
"905",1110,"V11",1.251,"F","WT10kGy"
"906",1125,"V11",1.25141666666667,"F","WT10kGy"
"907",1140,"V11",1.25066666666667,"F","WT10kGy"
"908",1155,"V11",1.25783333333333,"F","WT10kGy"
"909",1170,"V11",1.26683333333333,"F","WT10kGy"
"910",1185,"V11",1.27666666666667,"F","WT10kGy"
"911",1200,"V11",1.27283333333333,"F","WT10kGy"
"912",1215,"V11",1.26841666666667,"F","WT10kGy"
"913",1230,"V11",1.2615,"F","WT10kGy"
"914",0,"V12",0.00825000000000001,"G","WT10kGy"
"915",15,"V12",0.0125833333333333,"G","WT10kGy"
"916",30,"V12",0.0135,"G","WT10kGy"
"917",45,"V12",0.0178333333333333,"G","WT10kGy"
"918",60,"V12",0.022,"G","WT10kGy"
"919",75,"V12",0.02625,"G","WT10kGy"
"920",90,"V12",0.0221666666666667,"G","WT10kGy"
"921",105,"V12",0.0315833333333333,"G","WT10kGy"
"922",120,"V12",0.0335833333333333,"G","WT10kGy"
"923",135,"V12",0.0349166666666667,"G","WT10kGy"
"924",150,"V12",0.0441666666666667,"G","WT10kGy"
"925",165,"V12",0.0544166666666667,"G","WT10kGy"
"926",180,"V12",0.0580833333333333,"G","WT10kGy"
"927",195,"V12",0.07025,"G","WT10kGy"
"928",210,"V12",0.0835,"G","WT10kGy"
"929",225,"V12",0.09825,"G","WT10kGy"
"930",240,"V12",0.107916666666667,"G","WT10kGy"
"931",255,"V12",0.121666666666667,"G","WT10kGy"
"932",270,"V12",0.134083333333333,"G","WT10kGy"
"933",285,"V12",0.149666666666667,"G","WT10kGy"
"934",300,"V12",0.168166666666667,"G","WT10kGy"
"935",315,"V12",0.186083333333333,"G","WT10kGy"
"936",330,"V12",0.203333333333333,"G","WT10kGy"
"937",345,"V12",0.21475,"G","WT10kGy"
"938",360,"V12",0.23475,"G","WT10kGy"
"939",375,"V12",0.251333333333333,"G","WT10kGy"
"940",390,"V12",0.261083333333333,"G","WT10kGy"
"941",405,"V12",0.283083333333333,"G","WT10kGy"
"942",420,"V12",0.296416666666667,"G","WT10kGy"
"943",435,"V12",0.31825,"G","WT10kGy"
"944",450,"V12",0.331166666666667,"G","WT10kGy"
"945",465,"V12",0.351666666666667,"G","WT10kGy"
"946",480,"V12",0.36475,"G","WT10kGy"
"947",495,"V12",0.389083333333333,"G","WT10kGy"
"948",510,"V12",0.39625,"G","WT10kGy"
"949",525,"V12",0.417666666666667,"G","WT10kGy"
"950",540,"V12",0.43425,"G","WT10kGy"
"951",555,"V12",0.453,"G","WT10kGy"
"952",570,"V12",0.474333333333333,"G","WT10kGy"
"953",585,"V12",0.495583333333333,"G","WT10kGy"
"954",600,"V12",0.512166666666667,"G","WT10kGy"
"955",615,"V12",0.527916666666667,"G","WT10kGy"
"956",630,"V12",0.5465,"G","WT10kGy"
"957",645,"V12",0.56575,"G","WT10kGy"
"958",660,"V12",0.581,"G","WT10kGy"
"959",675,"V12",0.603666666666667,"G","WT10kGy"
"960",690,"V12",0.616916666666667,"G","WT10kGy"
"961",705,"V12",0.636083333333333,"G","WT10kGy"
"962",720,"V12",0.648833333333333,"G","WT10kGy"
"963",735,"V12",0.663333333333333,"G","WT10kGy"
"964",750,"V12",0.673,"G","WT10kGy"
"965",765,"V12",0.68125,"G","WT10kGy"
"966",780,"V12",0.69075,"G","WT10kGy"
"967",795,"V12",0.69875,"G","WT10kGy"
"968",810,"V12",0.705583333333333,"G","WT10kGy"
"969",825,"V12",0.707916666666667,"G","WT10kGy"
"970",840,"V12",0.71175,"G","WT10kGy"
"971",855,"V12",0.71775,"G","WT10kGy"
"972",870,"V12",0.711916666666667,"G","WT10kGy"
"973",885,"V12",0.713166666666667,"G","WT10kGy"
"974",900,"V12",0.718833333333333,"G","WT10kGy"
"975",915,"V12",0.722916666666667,"G","WT10kGy"
"976",930,"V12",0.726583333333333,"G","WT10kGy"
"977",945,"V12",0.731833333333333,"G","WT10kGy"
"978",960,"V12",0.733583333333333,"G","WT10kGy"
"979",975,"V12",0.737833333333333,"G","WT10kGy"
"980",990,"V12",0.737916666666667,"G","WT10kGy"
"981",1005,"V12",0.745583333333333,"G","WT10kGy"
"982",1020,"V12",0.749,"G","WT10kGy"
"983",1035,"V12",0.750083333333333,"G","WT10kGy"
"984",1050,"V12",0.753666666666667,"G","WT10kGy"
"985",1065,"V12",0.755666666666667,"G","WT10kGy"
"986",1080,"V12",0.760166666666667,"G","WT10kGy"
"987",1095,"V12",0.759916666666667,"G","WT10kGy"
"988",1110,"V12",0.766333333333333,"G","WT10kGy"
"989",1125,"V12",0.76775,"G","WT10kGy"
"990",1140,"V12",0.769666666666667,"G","WT10kGy"
"991",1155,"V12",0.768166666666667,"G","WT10kGy"
"992",1170,"V12",0.7725,"G","WT10kGy"
"993",1185,"V12",0.782,"G","WT10kGy"
"994",1200,"V12",0.786166666666667,"G","WT10kGy"
"995",1215,"V12",0.788416666666667,"G","WT10kGy"
"996",1230,"V12",0.789833333333333,"G","WT10kGy"
"997",0,"V13",-0.00441666666666665,"A","WT10kGy"
"998",15,"V13",-8.3333333333338e-05,"A","WT10kGy"
"999",30,"V13",-0.00116666666666668,"A","WT10kGy"
"1000",45,"V13",-0.0045,"A","WT10kGy"
"1001",60,"V13",0.00299999999999999,"A","WT10kGy"
"1002",75,"V13",-0.00174999999999999,"A","WT10kGy"
"1003",90,"V13",-0.00216666666666666,"A","WT10kGy"
"1004",105,"V13",-0.00141666666666666,"A","WT10kGy"
"1005",120,"V13",-8.3333333333338e-05,"A","WT10kGy"
"1006",135,"V13",-0.00241666666666668,"A","WT10kGy"
"1007",150,"V13",0.00416666666666668,"A","WT10kGy"
"1008",165,"V13",8.3333333333338e-05,"A","WT10kGy"
"1009",180,"V13",-0.00391666666666667,"A","WT10kGy"
"1010",195,"V13",0.00324999999999999,"A","WT10kGy"
"1011",210,"V13",0.00183333333333333,"A","WT10kGy"
"1012",225,"V13",0.00025,"A","WT10kGy"
"1013",240,"V13",-8.3333333333338e-05,"A","WT10kGy"
"1014",255,"V13",-0.000666666666666663,"A","WT10kGy"
"1015",270,"V13",-0.00025,"A","WT10kGy"
"1016",285,"V13",0.000666666666666663,"A","WT10kGy"
"1017",300,"V13",0.0055,"A","WT10kGy"
"1018",315,"V13",0.000416666666666662,"A","WT10kGy"
"1019",330,"V13",0.00233333333333334,"A","WT10kGy"
"1020",345,"V13",-0.00325,"A","WT10kGy"
"1021",360,"V13",-0.00258333333333334,"A","WT10kGy"
"1022",375,"V13",0.001,"A","WT10kGy"
"1023",390,"V13",-0.00191666666666666,"A","WT10kGy"
"1024",405,"V13",-0.00325,"A","WT10kGy"
"1025",420,"V13",-0.00391666666666667,"A","WT10kGy"
"1026",435,"V13",0.00458333333333334,"A","WT10kGy"
"1027",450,"V13",-5e-04,"A","WT10kGy"
"1028",465,"V13",0.000333333333333338,"A","WT10kGy"
"1029",480,"V13",-0.000583333333333338,"A","WT10kGy"
"1030",495,"V13",0.00574999999999999,"A","WT10kGy"
"1031",510,"V13",0.00225,"A","WT10kGy"
"1032",525,"V13",0.00433333333333333,"A","WT10kGy"
"1033",540,"V13",0.000583333333333338,"A","WT10kGy"
"1034",555,"V13",0.00366666666666668,"A","WT10kGy"
"1035",570,"V13",0.002,"A","WT10kGy"
